Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Yuta Watanabe,SG,MEM,@ IND,17th,104.00,3500,0,0,5.2,0.0,1.73,62.40,0.00,0.00,0,27.5,2.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
John Konchar,SG,MEM,@ IND,3rd,104.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Bruno Caboclo,SF,MEM,@ IND,21st,104.00,3500,0,18.7,10.2,0.6,1.09,39.01,21.42,9.36,0,16.8,3.6,9.4,0.00,0.00,0.00,100,,8,0,,2,0.00,
JaKarr Sampson,SF,IND,vs MEM,26th,113.00,3500,0,16,12.4,0.4,0.67,24.25,10.49,8.02,0,13.5,4.6,18.4,0.00,0.00,0.00,100,,35,0,,,,
Josh Jackson,SF,MEM,@ IND,21st,104.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
TJ Leaf,PF,IND,vs MEM,18th,113.00,3500,0,18.1,11.9,0.5,1.02,36.66,16.59,9.04,0,17.8,4.2,11.7,0.00,0.00,0.00,100,,24,0,,3,1.20,0.3
Charlie Brown,SG,ATL,vs MIN,7th,116.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jordan McLaughlin,PG,MIN,@ ATL,4th,120.00,3500,0,6,7.6,2.0,0.53,19.20,8.68,2.98,0,12.9,3.8,14.3,0.00,0.00,0.00,100,,61,0,,,,
Tyrone Wallace,PG,ATL,vs MIN,27th,116.00,3500,0,10.1,7.4,1.1,0.63,22.83,11.97,5.04,0,15.3,3.2,11.7,0.00,0.00,0.00,100,,32,0,,,,
Allen Crabbe,SG,ATL,vs MIN,27th,116.00,3500,6,17.7,11.8,0.3,0.63,22.76,9.12,3.32,4.31,14.5,5.5,18.7,17.00,11.02,11.02,100,,72,3.1,,23,19.90,5.7
John Collins,PF,ATL,vs MIN,7th,116.00,3500,0,13.6,37.6,1.6,1.17,41.99,5.95,6.78,0,19.9,12.2,32.2,0.00,0.00,0.00,100,,82,0,,,,
Chandler Parsons,SF,ATL,vs MIN,28th,116.00,3500,0,19.6,9.8,0.0,1.09,39.20,22.05,9.80,0,10.5,3.5,9.0,0.00,0.00,0.00,100,,0,0,,,,
Keita Bates-Diop,SF,MIN,@ ATL,4th,120.00,3500,0,26.1,10.8,0.4,0.72,25.92,5.25,9.65,1.31,13.1,4.8,15.0,9.00,6.83,6.83,100,,11,2,,24,28.00,8
Jaylen Nowell,PG,MIN,@ ATL,4th,120.00,3500,0,7.7,3.9,1.5,0.52,18.48,9.90,3.85,0,8.3,2.0,7.5,0.00,0.00,0.00,100,,0,0,,,,
Jordan Bell,PF,MIN,@ ATL,8th,120.00,3500,0,16.2,10.0,0.9,1.03,37.16,27.38,8.10,0,25.6,2.6,9.7,0.00,0.00,0.00,100,,19,0,,4,2.00,0.6
Naz Reid,PF,MIN,@ ATL,17th,120.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brandon Goodwin,PG,ATL,vs MIN,21st,116.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DaQuan Jeffries,SF,SAC,@ BOS,18th,100.00,3500,0,4.7,2.4,0.5,0.44,15.38,9.40,2.35,0,2.4,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Javonte Green,SG,BOS,vs SAC,14th,106.00,3500,0.7,21,7.5,0.4,0.87,31.46,15.31,5.80,4.04,16.3,3.5,8.6,9.50,9.37,9.37,100,,23,2.7,,,,
Tacko Fall,C,BOS,vs SAC,18th,106.00,3500,0,0,6.6,0.0,1.65,59.40,0.00,0.00,0,51.0,4.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Gordon Hayward,SF,BOS,vs SAC,24th,106.00,3500,0,26.3,34.7,4.1,1.11,40.02,12.19,13.13,0,23.3,13.8,31.3,0.00,0.00,0.00,100,,62,0,,,,
Caleb Swanigan,PF,SAC,@ BOS,23rd,100.00,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Yogi Ferrell,PG,SAC,@ BOS,2nd,100.00,3500,4.5,22.5,8.7,1.4,0.70,24.91,23.39,5.14,10.56,16.0,4.0,12.5,16.25,12.17,12.17,100,,41,3.5,,12,12.30,3.5
Tremont Waters,PG,BOS,vs SAC,13th,106.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,20,20.90,6
Grant Williams,PF,BOS,vs SAC,5th,106.00,3500,3.2,26.4,9.9,1.0,0.62,22.18,12.27,6.62,6.56,11.5,3.1,16.0,19.25,13.13,13.13,100,,33,3.8,,5,1.20,0.3
Romeo Langford,SG,BOS,vs SAC,14th,106.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin James,SG,SAC,@ BOS,18th,100.00,3500,1.4,25.2,8.8,0.8,0.82,29.64,29.27,6.78,9.96,23.0,4.3,10.7,12.25,11.60,11.60,100,,23,3.3,,14,5.40,1.5
Vincent Poirier,C,BOS,vs SAC,18th,106.00,3500,0,10.7,5.4,0.6,0.90,32.52,23.65,5.34,0,17.8,1.6,6.0,0.00,0.00,0.00,100,,1,0,,,,
Trevor Ariza,SF,SAC,@ BOS,19th,100.00,3500,0,11.4,11.4,0.8,0.55,19.84,16.18,5.70,0,10.6,3.8,20.6,0.00,0.00,0.00,100,,50,0,,,,
Dewayne Dedmon,C,SAC,@ BOS,9th,100.00,3500,6.1,24.7,11.9,0.5,0.79,28.62,9.64,5.29,3.75,20.5,5.2,15.0,14.00,14.07,14.07,100,,56,4,,12,7.30,2.1
Harry Giles,PF,SAC,@ BOS,23rd,100.00,3500,2.3,14.4,7.8,0.8,1.05,38.14,20.08,3.46,4.04,29.0,4.4,7.4,7.25,7.50,7.50,100,,56,2.1,,9,10.20,2.9
Semi Ojeleye,SF,BOS,vs SAC,24th,106.00,3500,4.4,23.6,4.9,0.3,0.45,15.97,11.72,5.49,7.65,8.3,1.8,11.0,23.50,12.66,12.66,100,,0,3.6,Y,27,10.90,3.1
Wenyen Gabriel,PF,SAC,@ BOS,2nd,100.00,3500,0,11.3,5.6,0.4,0.81,29.32,19.84,5.67,0,24.0,2.3,6.9,0.00,0.00,0.00,100,,0,0,,,,
Robert Franks,SF,CHA,@ MIA,28th,101.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Martin,SF,CHA,@ MIA,26th,101.25,3500,0,17.2,6.8,1.0,0.82,29.23,14.42,8.59,0,27.9,3.0,8.3,0.00,0.00,0.00,100,,0,0,,,,
Guillermo Hernangomez,C,CHA,@ MIA,3rd,101.25,3500,0,12.4,9.7,0.5,1.02,36.76,6.79,6.18,0,18.7,3.0,9.5,0.00,0.00,0.00,100,,36,0,,4,4.20,1.2
Kobi Simmons,PG,CHA,@ MIA,7th,101.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
KZ Okpala,SF,MIA,vs CHA,27th,111.25,3500,0,0.2,0.1,0.0,0.10,3.60,3.60,0.10,0,19.5,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Cody Martin,SG,CHA,@ MIA,9th,101.25,3500,0,18.8,10.3,1.3,0.82,29.29,18.58,9.39,0,14.4,2.6,12.6,0.00,0.00,0.00,100,,9,0,,6,7.20,2.1
Jalen McDaniels,PF,CHA,@ MIA,28th,101.25,3500,0,0,3.2,0.0,1.07,38.40,0.00,0.00,0,28.0,2.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Daryl Macon,PG,MIA,vs CHA,28th,111.25,3500,0,3.1,0.8,0.3,0.19,6.92,8.25,1.55,0,14.0,1.0,4.3,0.00,0.00,0.00,100,,0,0,,,,
Udonis Haslem,PF,MIA,vs CHA,19th,111.25,3500,0,0.2,4.3,0.0,0.78,28.15,3.24,0.10,0,10.6,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Michael Kidd-Gilchrist,SF,CHA,@ MIA,9th,101.25,3500,0,2.9,7.4,0.5,0.82,29.40,2.57,1.45,0,27.6,5.0,9.0,0.00,0.00,0.00,100,,0,0,,,,
Norvel Pelle,PF,PHI,@ TOR,11th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Oshae Brissett,SF,TOR,vs PHI,12th,105.75,3500,0,3,1.5,0.0,0.50,18.00,54.00,1.50,0,31.3,1.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
Zhaire Smith,SG,PHI,@ TOR,16th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jonah Bolden,PF,PHI,@ TOR,16th,106.75,3500,0,6,2.0,0.0,0.80,28.80,51.00,3.00,0,23.1,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Shake Milton,PG,PHI,@ TOR,16th,106.75,3500,0,13.6,4.4,0.5,0.49,17.95,20.20,4.66,3.51,23.9,3.6,8.9,6.25,4.30,4.30,100,,0,1.2,,,,
Dewan Hernandez,PF,TOR,vs PHI,12th,105.75,3500,0,8.8,4.4,0.0,1.26,45.26,26.40,4.40,0,10.6,1.0,3.5,0.00,0.00,0.00,100,,0,0,,,,
Matt Thomas,SG,TOR,vs PHI,10th,105.75,3500,0,8.7,7.2,0.3,0.64,22.92,10.79,4.35,0,13.8,3.1,11.3,0.00,0.00,0.00,100,,40,0,,,,
Matisse Thybulle,SF,PHI,@ TOR,29th,106.75,3500,0,25.3,11.2,1.0,0.76,27.29,20.87,9.17,4.78,16.0,3.4,14.7,8.25,6.94,6.94,100,,18,2,,3,6.00,1.7
Marial Shayok,SG,PHI,@ TOR,8th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Patrick McCaw,SG,TOR,vs PHI,10th,105.75,3500,0,2.5,12.9,1.5,0.65,23.13,5.85,1.25,0,9.5,2.5,20.0,0.00,0.00,0.00,100,,0,0,,,,
Shamorie Ponds,PG,TOR,vs PHI,12th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Malcolm Miller,PF,TOR,vs PHI,12th,105.75,3500,0,8.1,2.3,0.2,0.48,17.25,14.37,2.31,2.3,7.0,0.8,4.8,5.75,3.48,3.48,100,,0,1,,,,
Kyle O'Quinn,C,PHI,@ TOR,29th,106.75,3500,0,14.5,10.4,1.3,1.13,40.87,17.61,7.26,0,16.1,2.5,9.2,0.00,0.00,0.00,100,,30,0,,,,
Stanley Johnson,SF,TOR,vs PHI,17th,105.75,3500,0,4.8,2.9,0.0,0.76,27.28,17.22,2.39,0,29.9,1.8,3.8,0.00,0.00,0.00,100,,18,0,,,,
Moses Brown,C,POR,@ CHI,25th,113.50,3500,0,0,3.6,0.0,0.90,32.40,0.00,0.00,0,11.2,1.0,4.0,0.00,0.00,0.00,100,,0,0,,4,9.40,2.7
Max Strus,SF,CHI,vs POR,24th,112.50,3500,0,0,6.2,0.0,1.24,44.64,0.00,0.00,0,29.5,3.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Hoard,SF,POR,@ CHI,17th,113.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,6.20,1.8
Luke Kornet,PF,CHI,vs POR,13th,112.50,3500,0,9.1,9.3,0.6,0.79,28.55,11.25,4.55,0,17.8,4.3,11.7,0.00,0.00,0.00,100,,51,0,,,,
Mario Hezonja,SF,POR,@ CHI,13th,113.50,3500,0,16.6,14.3,1.1,0.72,26.05,12.05,8.32,0,13.4,4.9,19.8,0.00,0.00,0.00,100,,42,0,,7,7.90,2.3
Anthony Tolliver,PF,POR,@ CHI,17th,113.50,3500,0,25.1,10.5,0.8,0.57,20.41,11.87,8.51,4.2,11.6,3.9,18.4,12.75,8.08,8.08,100,,19,2.3,,,,
Adam Mokoka,SG,CHI,vs POR,24th,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Zach Collins,PF,POR,@ CHI,17th,113.50,3500,0,5.3,16.8,2.0,0.59,21.10,0.95,2.67,0,13.6,6.3,28.7,0.00,0.00,0.00,100,,84,0,,,,
Denzel Valentine,SF,CHI,vs POR,24th,112.50,3500,0,9,5.8,0.3,1.45,51.90,28.39,4.51,0,31.7,3.0,4.0,0.00,0.00,0.00,100,,22,0,,16,20.30,5.8
Cristiano Da Silva Felicio,C,CHI,vs POR,25th,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nigel Williams-Goss,PG,UTA,@ MIL,24th,108.75,3500,0,2.1,0.2,0.3,0.07,2.25,20.01,1.03,0,26.4,0.7,2.7,0.00,0.00,0.00,100,,0,0,,,,
Juwan Morgan,PF,UTA,@ MIL,30th,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,@ MIL,30th,108.75,3500,0,11.6,9.3,0.2,0.78,27.85,17.23,5.79,0,11.0,1.7,12.0,0.00,0.00,0.00,100,,38,0,,,,
Georges Niang,PF,UTA,@ MIL,30th,108.75,3500,0,17.1,4.9,0.4,0.57,20.54,15.27,5.34,3.39,10.2,2.1,8.6,8.00,6.44,6.44,100,,0,1.8,,17,20.50,5.9
Kyle Korver,SG,MIL,vs UTA,5th,117.75,3500,4.4,21.3,9.7,0.2,0.61,22.21,11.83,4.84,5.26,17.2,5.5,15.8,16.00,11.65,11.65,100,,50,3.3,,5,0.20,0.1
Robin Lopez,C,MIL,vs UTA,27th,117.75,3500,5.2,21.2,9.1,0.5,0.65,23.29,13.74,4.58,5.44,16.2,3.8,14.1,14.25,12.04,12.04,100,,50,3.4,,3,4.20,1.2
Dragan Bender,PF,MIL,vs UTA,1st,117.75,3500,0,0,3.5,1.0,1.75,63.00,0.00,0.00,0,21.3,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Jarrell Brantley,SF,UTA,@ MIL,30th,108.75,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,@ MIL,9th,108.75,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,@ MIL,24th,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Thanasis Antetokounmpo,SF,MIL,vs UTA,11th,117.75,3500,0,5.6,2.3,0.3,0.58,20.70,22.24,2.82,0,18.8,1.3,4.0,0.00,0.00,0.00,100,,0,0,,,,
Dante Exum,PG,UTA,@ MIL,24th,108.75,3500,0.9,10.9,3.6,0.5,0.43,15.71,9.02,2.86,1.63,10.3,1.8,8.3,6.50,5.17,5.17,100,,21,1.5,,,,
Cameron Reynolds,SG,MIL,vs UTA,11th,117.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
D.J. Wilson,PF,MIL,vs UTA,1st,117.75,3500,3.3,19.3,5.5,0.7,0.70,25.33,14.79,4.58,5.14,23.4,2.9,7.9,12.50,10.17,10.17,100,,17,2.9,,,,
Frank Mason III,PG,MIL,vs UTA,22nd,117.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Luka Samanic,PF,SAS,vs LAL,13th,109.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DeMarre Carroll,SF,SAS,vs LAL,2nd,109.25,3500,1.9,15.6,8.0,1.0,0.73,26.02,14.42,3.92,4.11,11.6,2.3,11.0,10.25,7.75,7.75,100,,51,2.2,,12,6.10,1.7
DeMarcus Cousins,C,LAL,@ SAS,7th,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chimezie Metu,C,SAS,vs LAL,3rd,109.25,3500,0,19.4,7.2,0.4,1.80,64.80,40.84,9.70,0,19.6,2.4,4.0,0.00,0.00,0.00,100,,0,0,,1,2.20,0.6
Quinn Cook,PG,LAL,@ SAS,23rd,113.25,3500,0,22.6,9.9,1.8,0.69,24.98,14.98,8.67,2.7,17.7,5.1,14.3,6.50,5.23,5.23,100,,12,1.5,,,,
Lonnie Walker IV,SG,SAS,vs LAL,3rd,109.25,3500,0,5.8,2.8,0.4,0.58,20.85,19.54,2.91,0,21.3,1.7,4.8,0.00,0.00,0.00,100,,0,0,,1,1.20,0.3
Kostas Antetokounmpo,PF,LAL,@ SAS,30th,113.25,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,@ SAS,30th,113.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Keldon Johnson,SF,SAS,vs LAL,2nd,109.25,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,23.3,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Quinndary Weatherspoon,SG,SAS,vs LAL,3rd,109.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Troy Daniels,SG,LAL,@ SAS,7th,113.25,3500,0,11.8,8.3,0.5,0.54,19.24,10.89,5.90,0,15.8,5.4,15.5,0.00,0.00,0.00,100,,29,0,,15,14.00,4
Zach Norvell Jr.,SG,LAL,@ SAS,23rd,113.25,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Jared Dudley,SF,LAL,@ SAS,30th,113.25,3500,0,10,3.6,0.6,0.50,17.80,8.55,5.02,0,4.4,0.9,7.2,0.00,0.00,0.00,100,,0,0,,,,
Drew Eubanks,C,SAS,vs LAL,3rd,109.25,3500,0,0,2.6,0.0,1.30,46.80,0.00,0.00,0,61.4,2.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Marco Belinelli,SG,SAS,vs LAL,2nd,109.25,3500,3.8,18.8,9.7,1.6,0.58,20.85,8.92,4.28,3.65,18.9,6.3,16.7,14.75,10.25,10.25,100,,56,2.9,,,,
Darius Bazley,SF,OKC,@ GSW,2nd,109.75,3500,0.4,26.5,11.3,0.6,0.65,23.23,13.67,7.46,6.27,12.8,4.0,17.5,16.50,11.60,11.60,100,,34,3.3,,12,12.80,3.7
Deonte Burton,SG,OKC,@ GSW,16th,109.75,3500,0,15.7,5.7,0.2,0.66,23.61,8.58,5.43,1.73,17.5,3.3,8.7,7.25,4.86,4.86,100,,5,1.4,,8,5.60,1.6
Luguentz Dort,SG,OKC,@ GSW,8th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Andre Roberson,SG,OKC,@ GSW,16th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devon Hall,SG,OKC,@ GSW,16th,109.75,3500,0,0,1.0,0.0,0.14,5.14,0.00,0.00,0,12.8,1.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Jacob Evans III,SG,GSW,vs OKC,19th,102.75,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Abdel Nader,SF,OKC,@ GSW,6th,109.75,3500,0,13.3,7.6,0.4,0.59,21.15,8.03,3.81,1.9,18.6,3.8,12.9,8.50,5.71,5.71,100,,50,1.6,,10,6.70,1.9
Alen Smailagic,PF,GSW,vs OKC,11th,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Stephen Curry,PG,GSW,vs OKC,19th,102.75,3500,0,20.6,37.5,6.5,1.34,48.21,10.10,10.29,0,31.1,16.5,28.0,0.00,0.00,0.00,100,,73,0,,,,
Justin Patton,C,OKC,@ GSW,20th,109.75,3500,0,0,1.4,0.0,0.23,8.40,0.00,0.00,0,21.7,2.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Terrance Ferguson,SG,OKC,@ GSW,16th,109.75,3500,4.7,27.5,11.7,1.1,0.46,16.42,6.80,6.50,5.9,8.3,4.4,25.7,31.25,14.49,14.49,100,,44,4.1,Y,27,13.50,3.9
Mike Muscala,PF,OKC,@ GSW,2nd,109.75,3500,0,18.9,9.3,1.2,0.76,27.43,12.42,6.85,2.33,14.5,4.2,12.3,6.75,5.20,5.20,100,,26,1.5,,,,
