Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Stanton Kidd,PF,UTA,@ LAL,11th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,1.50,0.4
Quinn Cook,PG,LAL,vs UTA,23rd,109.75,3500,12.1,12.1,7.2,2.0,0.42,15.25,0.00,0.00,0,20.9,7.0,17.0,15.25,12.09,12.09,100,,0,3.5,,21,8.70,2.5
Jarrell Brantley,SF,UTA,@ LAL,11th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,8.10,2.3
Kostas Antetokounmpo,PF,LAL,vs UTA,17th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,@ LAL,7th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,@ LAL,6th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,vs UTA,17th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Troy Daniels,SG,LAL,vs UTA,25th,109.75,3500,9.5,9.5,6.5,1.0,0.41,14.63,0.00,0.00,0,20.6,6.0,16.0,14.25,9.46,9.46,100,,0,2.7,,21,20.60,5.9
Zach Norvell Jr.,SG,LAL,vs UTA,23rd,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,3,1.20,0.3
Jeff Green,PF,UTA,@ LAL,16th,106.75,3500,21,21,10.9,1.0,0.64,23.08,0.00,0.00,0,17.4,4.0,17.0,26.50,21.00,21.00,100,,0,6,Y,23,10.10,2.9
Tony Bradley,C,UTA,@ LAL,11th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,4.40,1.3
Jared Dudley,SF,LAL,vs UTA,17th,109.75,3500,7.4,7.4,6.0,0.0,0.46,16.62,0.00,0.00,0,6.8,2.0,13.0,13.00,7.41,7.41,100,,0,2.1,,5,1.20,0.3
