Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Greg Ward Jr.,0,,WR,5000,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,-6.0,6.3,6.5,7.9,0.5,5.6,13,7.8,7.3,7.3,0.6,13.9,8.5,1.7,10.6,2.1
Breshad Perriman,,Q,WR,5000,NYJ,ARI,19.8,ARI by 7,-5%,4%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,4.1,0,2.7,2.7,2.7,2.0,3.4,0.0,0.0,0.0,0.0
Jack Doyle,1,,TE,5000,IND,@CLE,23.8,IND by 1.5,24%,-24%,54%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,3.6,0.7,12.2,6,2.7,2.7,2.7,-0.6,6.0,4.6,0.9,0.0,0.0
Jeff Smith,2,,WR,4900,NYJ,ARI,19.8,ARI by 7,-5%,4%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,5.6,0.0,9.0,9,11.6,11.6,11.6,11.6,11.6,5.5,1.1,3.8,0.8
Larry Fitzgerald,,,WR,4900,ARI,@NYJ,26.8,ARI by 7,-4%,8%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.5,4.7,0.3,4.9,8,3.5,4.0,4.0,0.2,7.7,6.3,1.3,5.5,1.1
Mohamed Sanu,,,WR,4900,SF,MIA,29.3,SF by 9,14%,4%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.5,1.1,0.5,9.0,2,0.7,0.7,0.7,-0.3,1.7,2.9,0.6,0.0,0.0
Kenny Stills,,,WR,4900,HOU,JAX,30.0,HOU by 6,5%,16%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.3,3.2,0.0,6.9,5,6.2,4.6,4.6,0.0,9.3,5.1,1.0,1.9,0.4
Chase Claypool,0,,WR,4900,PIT,PHI,25.3,PIT by 7,-3%,-9%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,8.0,3.0,3.0,3.5,0.0,16.8,6,8.3,8.3,8.3,1.2,15.4,5.5,1.1,39.1,8.0
Logan Thomas,1,,TE,4900,WAS,LAR,19.0,LAR by 7,-8%,3%,8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,7.0,6.2,1.3,3.6,10,3.7,5.7,5.7,1.3,10.0,6.4,1.3,0.9,0.2
Nelson Agholor,,,WR,4900,LV,@KC,21.5,KC by 13,-22%,35%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.7,2.3,4.1,0.3,13.1,7,6.3,7.0,7.0,2.4,11.5,5.0,1.0,13.7,2.8
Dontrell Hilliard,,,RB,4900,CLE,IND,22.3,IND by 1.5,-36%,-36%,-36%,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.5,2.0,3.8,1.0,1.0,1.0,0.0,2.0,4,2.6,2.6,2.6,2.6,2.6,1.6,0.3,0.0,0.0
Reggie Bonnafon,,,RB,4900,CAR,@ATL,26.8,ATL by 1,37%,-11%,11%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.8,0.5,5.8,1.0,1.0,0.2,0.5,9.0,2,7.9,7.9,7.9,-1.0,16.7,0.8,0.2,0.0,0.0
Wayne Gallman,,,RB,4900,NYG,@DAL,22.3,DAL by 9.5,3%,44%,3%,0.0,0.0,0.0,0.0,0.0,3.3,3.3,6.0,0.0,5.2,1.3,1.3,1.3,0.0,5.3,11,2.9,2.9,2.9,1.6,4.3,4.7,1.0,3.4,0.7
Jordan Howard,,,RB,4900,MIA,@SF,20.3,SF by 9,-26%,-7%,-44%,0.0,0.0,0.0,0.0,0.0,3.3,4.5,0.0,2.0,0.8,0.3,0.3,0.0,0.0,-3.0,0,4.3,4.9,4.9,1.9,7.9,0.0,0.0,0.0,0.0
Jordan Akins,1,Q,TE,4800,HOU,JAX,30.0,HOU by 6,5%,16%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.8,0.0,0.3,11.2,0,6.3,7.4,7.4,4.3,10.6,0.0,0.0,0.0,0.0
Olamide Zaccheaus,2,,WR,4800,ATL,CAR,27.8,ATL by 1,-9%,5%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.0,4.1,0.0,8.6,6,6.7,5.0,5.0,-0.6,10.7,6.4,1.3,1.8,0.4
J.D. McKissic,0,,RB,4800,WAS,LAR,19.0,LAR by 7,-8%,3%,-3%,0.0,0.0,0.0,0.0,0.0,5.0,4.5,3.7,0.8,4.0,4.0,4.3,4.1,0.5,4.6,13,6.0,4.6,4.6,1.8,7.5,5.3,1.1,7.9,1.6
Jordan Wilkins,,,RB,4800,IND,@CLE,23.8,IND by 1.5,24%,-24%,-12%,0.0,0.0,0.0,0.0,0.0,9.0,6.8,4.4,1.3,3.5,0.7,0.5,0.5,0.0,11.0,8,4.2,3.1,3.1,1.0,5.3,3.5,0.7,0.1,0.0
James Washington,,,WR,4800,PIT,PHI,25.3,PIT by 7,-3%,-9%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.1,0.7,6.1,8,6.7,6.7,6.7,3.3,10.1,6.8,1.4,4.0,0.8
Chris Conley,,,WR,4800,JAX,@HOU,24.0,HOU by 6,-15%,52%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.0,4.1,0.8,6.6,6,5.9,4.7,4.7,2.2,7.2,5.0,1.0,6.8,1.4
Darrel Williams,,,RB,4800,KC,LV,34.5,KC by 13,0%,15%,52%,0.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5,0.0,3.1,1.3,1.5,1.4,0.0,3.3,7,1.2,1.9,1.9,0.3,3.5,3.7,0.8,4.4,0.9
Tony Pollard,,,RB,4800,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,1%,0.0,0.0,0.0,0.0,0.0,1.7,1.8,2.9,0.5,4.6,1.3,1.8,1.5,0.0,5.1,7,3.7,3.8,3.8,-0.5,8.1,3.3,0.7,4.2,0.9
Bryan Edwards,,Q,WR,4800,LV,@KC,21.5,KC by 13,-22%,35%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.5,0,4.1,4.1,4.1,1.7,6.5,0.0,0.0,0.0,0.0
Brian Hill,,,RB,4800,ATL,CAR,27.8,ATL by 1,-9%,5%,44%,0.0,0.0,0.0,0.0,0.0,5.3,4.8,6.5,0.5,4.9,2.3,2.3,1.3,0.3,6.0,12,7.1,6.1,6.1,0.5,11.7,6.1,1.3,6.4,1.3
Devontae Booker,,,RB,4800,LV,@KC,21.5,KC by 13,-22%,35%,-2%,0.0,0.0,0.0,0.0,0.0,2.0,2.5,2.8,1.0,5.9,0.3,1.0,0.7,0.3,7.3,5,1.4,2.7,2.7,-0.3,5.7,3.8,0.8,7.2,1.5
Christopher Herndon IV,1,,TE,4800,NYJ,ARI,19.8,ARI by 7,-5%,4%,-1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.8,5.2,0.3,3.9,8,2.1,2.7,2.7,1.0,4.4,5.9,1.2,3.4,0.7
Cedrick Wilson,0,,WR,4800,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.3,3.3,0.0,10.8,5,10.0,7.5,7.5,-4.5,19.5,5.3,1.1,8.6,1.8
JaMycal Hasty,,,RB,4800,SF,MIA,29.3,SF by 9,14%,4%,24%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,0.0,4.5,0.5,0.5,0.2,0.0,9.0,2,1.1,1.1,1.1,-0.5,2.8,0.7,0.1,0.0,0.0
John Hightower,,,WR,4800,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.7,2.3,4.0,0.3,4.3,7,2.0,1.6,1.6,-0.1,3.3,5.1,1.1,4.8,1.0
Andy Isabella,,,WR,4800,ARI,@NYJ,26.8,ARI by 7,-4%,8%,-9%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,-6.0,3.0,2.3,2.9,0.5,13.0,5,9.0,6.8,6.8,-1.5,15.0,4.7,1.0,4.0,0.8
Matt Breida,,,RB,4700,MIA,@SF,20.3,SF by 9,-26%,-7%,-44%,0.0,0.0,0.0,0.0,0.0,4.3,4.5,4.5,0.8,4.0,1.7,1.3,1.2,0.0,8.2,9,3.7,3.3,3.3,0.8,5.9,3.5,0.7,6.4,1.4
Josh Reynolds,,,WR,4700,LAR,@WAS,26.0,LAR by 7,-17%,9%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.7,3.0,4.1,0.3,11.3,7,4.8,4.1,4.1,2.6,5.7,6.2,1.3,5.6,1.2
Miles Boykin,1,,WR,4700,BAL,CIN,32.0,BAL by 13,-3%,33%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.8,3.9,0.5,7.4,6,3.6,4.0,4.0,2.0,6.0,6.6,1.4,0.0,0.0
Royce Freeman,,,RB,4700,DEN,@NE,,,-6%,-4%,-20%,0.0,0.0,0.0,0.0,0.0,2.7,2.3,1.8,0.3,3.3,1.3,1.3,0.3,0.8,9.8,3,2.9,2.6,2.6,1.3,3.9,0.0,0.0,0.0,0.0
Benny Snell,,,RB,4700,PIT,PHI,25.3,PIT by 7,-3%,-9%,-6%,0.0,0.0,0.0,0.0,0.0,9.7,9.7,4.9,0.7,4.4,0.7,0.7,0.3,0.0,-2.0,8,3.7,3.7,3.7,-3.1,10.4,2.8,0.6,1.9,0.4
JJ Arcega-Whiteside,,,WR,4700,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.6,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2.9,0.6,4.2,0.9
Christian Blake,,,WR,4700,ATL,CAR,27.8,ATL by 1,-9%,5%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.3,3.2,0.0,9.4,5,2.1,1.6,1.6,-1.6,4.7,1.7,0.4,0.0,0.0
Michael Thomas,,,WR,4700,CIN,@BAL,19.0,BAL by 13,8%,-18%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.5,2.2,0.3,6.2,3,4.7,4.2,4.2,-0.5,8.8,2.6,0.6,-0.8,-0.2
Lawrence Cager,,,WR,4700,NYJ,ARI,19.8,ARI by 7,-5%,4%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.3,0.5,5.8,2,2.3,2.3,2.3,-0.9,5.4,0.5,0.1,0.0,0.0
Ian Thomas,5,,TE,4700,CAR,@ATL,26.8,ATL by 1,37%,-11%,112%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,4.2,0.5,3.3,7,3.0,2.9,2.9,-0.4,6.1,5.0,1.1,0.0,0.0
Chris Thompson,,,RB,4700,JAX,@HOU,24.0,HOU by 6,-15%,52%,39%,0.0,0.0,0.0,0.0,0.0,1.3,1.0,1.5,0.0,2.5,3.3,3.0,3.1,0.8,5.1,7,5.5,4.5,4.5,-0.1,9.2,4.1,0.9,5.7,1.2
Demarcus Robinson,,,WR,4700,KC,LV,34.5,KC by 13,0%,15%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,2.8,2.8,0.5,4.4,4,1.4,2.0,2.0,-0.3,4.2,3.0,0.6,1.2,0.3
Darren Fells,,,TE,4700,HOU,JAX,30.0,HOU by 6,5%,16%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.5,4.3,0.5,6.3,7,4.1,3.8,3.8,-0.1,7.7,5.7,1.2,12.7,2.7
Boston Scott,,,RB,4700,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-53%,0.0,0.0,0.0,0.0,0.0,3.0,4.5,3.8,0.3,3.3,1.3,1.5,1.8,0.0,7.2,9,2.1,3.2,3.2,-0.2,6.6,4.6,1.0,0.3,0.1
Phillip Lindsay,,,RB,4700,DEN,@NE,,,-6%,-4%,-20%,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.8,1.0,3.4,1.0,1.0,2.9,1.0,11.0,15,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
DaeSean Hamilton,,,WR,4700,DEN,@NE,,,-6%,-4%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3,4.0,0.0,3.6,6,0.8,1.2,1.2,0.2,2.1,0.0,0.0,0.0,0.0
Peyton Barber,,,RB,4600,WAS,LAR,19.0,LAR by 7,-8%,3%,-3%,0.0,0.0,0.0,0.0,0.0,2.3,6.0,3.1,2.8,1.7,0.3,0.3,0.5,0.0,0.0,6,0.4,4.0,4.0,-3.2,11.3,2.5,0.5,0.0,0.0
Ito Smith,,,RB,4600,ATL,CAR,27.8,ATL by 1,-9%,5%,44%,0.0,0.0,0.0,0.0,0.0,2.3,2.0,1.5,0.5,3.4,1.7,2.0,0.5,0.5,3.3,3,2.1,2.1,2.1,0.4,3.8,3.2,0.7,0.6,0.1
Brandon Powell,,,WR,4600,ATL,CAR,27.8,ATL by 1,-9%,5%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.3,1.0,0.8,0.3,6.8,1,1.4,1.1,1.1,-1.1,3.2,1.0,0.2,0.0,0.0
J.J. Taylor,,,RB,4600,NE,DEN,,,3%,-9%,-36%,0.0,0.0,0.0,0.0,0.0,5.3,5.3,1.3,1.0,4.4,0.7,0.7,0.2,0.3,2.0,2,2.6,2.6,2.6,0.2,5.0,0.0,0.0,0.0,0.0
Jaylen Samuels,,,RB,4600,PIT,PHI,25.3,PIT by 7,-3%,-9%,-6%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,0.7,1.5,1.0,1.0,0.7,0.0,1.7,3,0.6,0.6,0.6,0.2,1.0,1.0,0.2,0.0,0.0
Jakeem Grant,,,WR,4600,MIA,@SF,20.3,SF by 9,-26%,-7%,-18%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,29.0,2.0,2.5,3.2,0.0,8.2,6,3.7,3.8,3.8,1.6,5.9,3.8,0.8,-0.1,-0.0
Alex Armah,,,RB,4600,CAR,@ATL,26.8,ATL by 1,37%,-11%,11%,0.0,0.0,0.0,0.0,0.0,0.3,0.8,2.2,0.3,1.0,0.3,0.3,0.4,0.3,14.0,4,0.7,0.6,0.6,-0.4,1.5,1.5,0.3,0.2,0.0
Damiere Byrd,,,WR,4600,NE,DEN,,,3%,-9%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.5,5.6,0.0,8.1,7,8.3,6.2,6.2,1.2,11.3,0.0,0.0,0.0,0.0
Giovani Bernard,,,RB,4600,CIN,@BAL,19.0,BAL by 13,8%,-18%,-18%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.9,0.3,7.3,3.3,3.8,3.6,1.0,6.5,10,4.6,4.7,4.7,2.6,6.8,3.2,0.7,0.9,0.2
Trey Burton,1,,TE,4600,IND,@CLE,23.8,IND by 1.5,24%,-24%,54%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,5,2.6,2.6,2.6,2.6,2.6,3.7,0.8,5.8,1.3
Gus Edwards,,,RB,4600,BAL,CIN,32.0,BAL by 13,-3%,33%,9%,0.0,0.0,0.0,0.0,0.0,7.7,6.8,7.6,0.3,6.2,0.0,0.0,0.3,0.0,0.0,13,5.0,4.2,4.2,1.9,6.5,5.4,1.2,2.5,0.5
Van Jefferson,,,WR,4600,LAR,@WAS,26.0,LAR by 7,-17%,9%,-26%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,-1.0,2.3,2.5,2.5,0.3,7.6,4,2.1,2.5,2.5,-0.6,5.6,3.1,0.7,0.0,0.0
Antonio Gandy-Golden,,,WR,4600,WAS,LAR,19.0,LAR by 7,-8%,3%,-19%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,22.0,1.0,1.0,2.0,0.0,1.0,4,1.0,1.0,1.0,-0.1,2.1,1.4,0.3,0.0,0.0
Noah Brown,,,WR,4600,DAL,NYG,31.8,DAL by 9.5,-11%,-11%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.0,1.9,0.5,10.0,3,3.8,2.9,2.9,0.1,5.6,3.7,0.8,0.0,0.0
Lamical Perine,,,RB,4600,NYJ,ARI,19.8,ARI by 7,-5%,4%,22%,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8,0.0,3.7,0.7,0.7,0.1,0.0,-0.5,3,2.2,2.2,2.2,1.2,3.2,0.8,0.2,0.0,0.0
Drew Sample,,,TE,4600,CIN,@BAL,19.0,BAL by 13,8%,-18%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.1,1.8,6.3,8,4.9,4.0,4.0,0.3,7.7,5.5,1.2,3.2,0.7
Devin Duvernay,,,WR,4600,BAL,CIN,32.0,BAL by 13,-3%,33%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,2.2,0.3,6.0,3,3.7,3.2,3.2,0.1,6.3,2.4,0.5,6.9,1.5
Isaiah Ford,,,WR,4600,MIA,@SF,20.3,SF by 9,-26%,-7%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,7.0,6.3,6.4,0.3,6.0,11,6.8,5.7,5.7,1.5,9.8,7.4,1.6,3.3,0.7
Duke Johnson,,,RB,4600,HOU,JAX,30.0,HOU by 6,5%,16%,28%,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.8,0.0,3.8,2.5,2.5,3.2,0.5,4.2,13,3.7,3.7,3.7,0.4,7.0,6.3,1.4,2.4,0.5
Deontay Burnett,,,WR,4600,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.5,4.8,3,1.7,1.7,1.7,-0.7,4.1,1.7,0.4,0.0,0.0
Dante Pettis,,,WR,4600,SF,MIA,29.3,SF by 9,14%,4%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Steven Sims Jr.,,O,WR,4600,WAS,LAR,19.0,LAR by 7,-8%,3%,-19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.3,12.9,0,3.8,3.8,3.8,0.4,7.1,0.0,0.0,0.0,0.0
Chris Finke,,,WR,4500,SF,MIA,29.3,SF by 9,14%,4%,14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Auden Tate,,,WR,4500,CIN,@BAL,19.0,BAL by 13,8%,-18%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,2.7,0.7,8.8,4,2.0,2.0,2.0,0.0,3.9,2.9,0.6,1.7,0.4
Keke Coutee,,,WR,4500,HOU,JAX,30.0,HOU by 6,5%,16%,-11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.5,0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
Trinity Benson,,,WR,4500,DEN,@NE,,,-6%,-4%,12%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Love,,O,RB,4500,WAS,LAR,19.0,LAR by 7,-8%,3%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Damien Harris,1,,RB,4500,NE,DEN,,,3%,-9%,-36%,0.0,0.0,0.0,0.0,0.0,17.0,17.0,12.1,1.0,5.9,0.0,0.0,0.6,0.0,0.0,17,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0
Josh Adams,,,RB,4500,NYJ,ARI,19.8,ARI by 7,-5%,4%,22%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.1,1.0,2.7,1.0,1.0,0.0,0.0,7.0,3,4.6,4.6,4.6,-1.9,11.1,1.5,0.3,0.0,0.0
Darrell Stewart Jr.,,,WR,4500,CAR,@ATL,26.8,ATL by 1,37%,-11%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin Thompson,,,RB,4500,KC,LV,34.5,KC by 13,0%,15%,52%,0.0,0.0,0.0,0.0,0.0,2.0,1.5,2.5,0.0,5.3,1.0,0.8,0.4,0.0,0.0,4,0.4,0.3,0.3,-1.0,1.6,1.6,0.4,0.0,0.0
Scotty Washington,,,WR,4500,CIN,@BAL,19.0,BAL by 13,8%,-18%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaMarkus Lodge,,,WR,4500,CIN,@BAL,19.0,BAL by 13,8%,-18%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryquell Armstead,,O,RB,4500,JAX,@HOU,24.0,HOU by 6,-15%,52%,39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saquon Barkley,,O,RB,4500,NYG,@DAL,22.3,DAL by 9.5,3%,44%,3%,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,1.5,1.8,4.5,4.5,0.0,1.0,6.7,0,6.2,6.2,6.2,1.4,11.0,0.0,0.0,0.0,0.0
Michael Walker,,,WR,4500,JAX,@HOU,24.0,HOU by 6,-15%,52%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Thomas,,,WR,4500,NE,DEN,,,3%,-9%,19%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keelan Doss,,,WR,4500,LV,@KC,21.5,KC by 13,-22%,35%,-27%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0
Nsimba Webster,,,WR,4500,LAR,@WAS,26.0,LAR by 7,-17%,9%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Mikey Daniel,,,RB,4500,ATL,CAR,27.8,ATL by 1,-9%,5%,44%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Green,,,WR,4500,ATL,CAR,27.8,ATL by 1,-9%,5%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Zuber,,,WR,4500,NE,DEN,,,3%,-9%,19%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.0,10.5,0.0,0.0,0.2,0.0,0.0,1,1.1,1.1,1.1,0.7,1.4,0.0,0.0,0.0,0.0
J.J. Koski,,,WR,4500,LAR,@WAS,26.0,LAR by 7,-17%,9%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Earnest Edwards,,,WR,4500,LAR,@WAS,26.0,LAR by 7,-17%,9%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Rowland,,,WR,4500,ATL,CAR,27.8,ATL by 1,-9%,5%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kirk Merritt,,,WR,4500,MIA,@SF,20.3,SF by 9,-26%,-7%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manasseh Bailey,,,WR,4500,PHI,@PIT,18.3,PIT by 7,-6%,-55%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Scarlett,,,RB,4500,CAR,@ATL,26.8,ATL by 1,37%,-11%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bronson Rechsteiner,,,RB,4500,BAL,CIN,32.0,BAL by 13,-3%,33%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
