Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Udonis Haslem,PF,MIA,@ BOS,15th,102.25,3500,0,0.2,4.3,0.0,0.78,28.15,3.24,0.10,0,10.6,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Semi Ojeleye,SF,BOS,vs MIA,9th,108.25,3500,2.8,21.4,5.9,0.4,0.45,16.09,10.57,5.32,6.24,8.5,2.3,13.1,21.25,10.74,10.74,100,,10,3.1,,24,15.40,4.4
Max Strus,SF,CHI,vs MEM,28th,114.25,3500,0,6.2,3.1,0.0,1.03,37.20,22.32,3.10,0,14.8,1.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
Luke Kornet,PF,CHI,vs MEM,25th,114.25,3500,0,8.7,9.4,0.5,0.82,29.20,10.93,4.35,0,16.6,4.0,11.5,0.00,0.00,0.00,100,,54,0,,,,
Marko Guduric,SG,MEM,@ CHI,16th,108.25,3500,0,23.2,10.7,1.6,0.69,24.74,12.39,6.98,4.56,18.7,5.4,15.6,13.25,9.28,9.28,100,,35,2.7,,5,2.00,0.6
Ryan Arcidiacono,PG,CHI,vs MEM,19th,114.25,3500,0.9,22.4,10.3,1.8,0.61,22.11,11.27,6.14,4.85,11.3,3.6,16.8,15.50,10.09,10.09,100,,40,2.9,,15,11.30,3.2
Grayson Allen,SG,MEM,@ CHI,1st,108.25,3500,8.3,26.9,12.2,1.7,0.66,23.85,8.33,5.30,5.38,19.6,6.8,18.4,23.25,16.29,16.29,100,,57,4.7,,25,23.90,6.8
Daniel Gafford,PF,CHI,vs MEM,13th,114.25,3500,0,27.8,8.1,0.1,0.80,28.77,16.97,9.22,5.54,9.4,2.5,10.1,11.75,9.38,9.38,100,,0,2.7,,15,18.40,5.3
Yuta Watanabe,SG,MEM,@ CHI,1st,108.25,3500,0,0,5.2,0.0,1.73,62.40,0.00,0.00,0,27.5,2.0,3.0,0.00,0.00,0.00,100,,0,0,,4,0.00,
John Konchar,SG,MEM,@ CHI,16th,108.25,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Adam Mokoka,SG,CHI,vs MEM,28th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Josh Jackson,SF,MEM,@ CHI,15th,108.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cristiano Da Silva Felicio,C,CHI,vs MEM,13th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Darius Bazley,SF,OKC,vs IND,9th,105.75,3500,0,24.4,11.0,0.5,0.64,23.20,13.62,7.04,5.96,12.5,3.8,17.1,15.75,10.27,10.27,100,,36,2.9,,12,7.60,2.2
Deonte Burton,SG,OKC,vs IND,4th,105.75,3500,0,16,6.7,0.3,0.72,25.82,8.03,5.03,1.84,16.0,3.2,9.3,8.25,5.89,5.89,100,,25,1.7,,8,0.50,0.1
Luguentz Dort,SG,OKC,vs IND,12th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Andre Roberson,SG,OKC,vs IND,4th,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devon Hall,SG,OKC,vs IND,4th,105.75,3500,0,6.2,4.1,1.0,0.55,19.68,13.63,3.10,0,19.3,2.0,7.5,0.00,0.00,0.00,100,,0,0,,,,
Alize Johnson,PF,IND,@ OKC,18th,104.75,3500,0,6.5,4.2,0.3,0.79,28.61,29.63,3.24,0,20.2,1.6,5.3,0.00,0.00,0.00,100,,23,0,,,,
Abdel Nader,SF,OKC,vs IND,25th,105.75,3500,0,27.2,10.4,0.7,0.74,26.61,13.36,7.81,5.85,20.2,4.9,14.0,15.75,11.53,11.53,100,,25,3.3,,16,11.40,3.3
Goga Bitadze,C,IND,@ OKC,9th,104.75,3500,0,26.3,13.2,0.9,0.99,35.43,15.48,10.85,2.15,14.4,3.7,13.4,5.00,4.56,4.56,100,,18,1.3,,,,
JaKarr Sampson,SF,IND,@ OKC,18th,104.75,3500,0,16,12.4,0.4,0.67,24.25,10.49,8.02,0,13.5,4.6,18.4,0.00,0.00,0.00,100,,35,0,,,,
Doug McDermott,SF,IND,@ OKC,18th,104.75,3500,0.3,26.2,13.2,1.1,0.64,22.98,7.65,7.38,3.72,17.8,7.4,20.7,17.50,11.39,11.39,100,,44,3.3,,18,16.40,4.7
Justin Patton,C,OKC,vs IND,23rd,105.75,3500,0,0.6,1.7,0.0,0.38,13.60,7.80,0.30,0,18.1,1.5,4.5,0.00,0.00,0.00,100,,0,0,,,,
Edmond Sumner,PG,IND,@ OKC,18th,104.75,3500,0,6,16.9,2.0,0.76,27.19,1.84,3.01,0,14.1,6.0,22.3,0.00,0.00,0.00,100,,82,0,,,,
TJ Leaf,PF,IND,@ OKC,7th,104.75,3500,0,17.8,10.8,0.4,1.03,37.19,25.43,8.92,0,19.2,3.9,10.5,0.00,0.00,0.00,100,,17,0,,,,
Terrance Ferguson,SG,OKC,vs IND,4th,105.75,3500,4.4,26.4,11.2,0.9,0.43,15.66,7.00,6.31,5.44,9.2,4.7,25.8,28.00,13.82,13.82,100,,44,3.9,Y,32,12.60,3.6
Mike Muscala,PF,OKC,vs IND,9th,105.75,3500,0,13.2,9.3,1.1,0.80,28.75,18.78,6.58,0,15.8,4.0,11.6,0.00,0.00,0.00,100,,29,0,,,,
Jordan McLaughlin,PG,MIN,@ DAL,4th,112.50,3500,0,6,7.6,2.0,0.53,19.20,8.68,2.98,0,12.9,3.8,14.3,0.00,0.00,0.00,100,,61,0,,,,
Josh Reaves,SG,DAL,vs MIN,27th,117.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shabazz Napier,PG,MIN,@ DAL,4th,112.50,3500,0,27.3,19.5,3.9,0.96,34.41,11.15,8.32,3.72,17.3,6.3,20.4,12.00,10.69,10.69,100,,57,3.1,,11,5.90,1.7
Jalen Brunson,PG,DAL,vs MIN,20th,117.50,3500,0,26.8,14.5,2.7,0.91,32.84,12.92,8.41,3.95,22.1,6.1,15.9,11.00,9.96,9.96,100,,42,2.8,,18,25.30,7.2
Seth Curry,PG,DAL,vs MIN,20th,117.50,3500,1.4,29.6,13.9,1.5,0.66,23.70,11.64,8.07,6.22,15.6,6.3,21.1,19.25,13.46,13.46,100,,42,3.8,,28,22.30,6.4
Jaylen Nowell,PG,MIN,@ DAL,4th,112.50,3500,0,7.7,3.9,1.5,0.52,18.48,9.90,3.85,0,8.3,2.0,7.5,0.00,0.00,0.00,100,,0,0,,,,
Isaiah Roby,PF,DAL,vs MIN,5th,117.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Jackson,SF,DAL,vs MIN,30th,117.50,3500,0,25.7,10.7,0.4,0.80,28.96,17.25,7.41,6.35,16.8,4.9,13.3,13.25,10.88,10.88,100,,31,3.1,,15,11.00,3.1
Jordan Bell,PF,MIN,@ DAL,14th,112.50,3500,0,15.9,8.2,0.7,0.99,35.23,25.00,7.96,0,21.0,2.1,8.3,0.00,0.00,0.00,100,,3,0,,6,5.20,1.5
Treveon Graham,SG,MIN,@ DAL,15th,112.50,3500,2.3,25.6,14.4,1.2,0.59,21.27,7.60,6.66,4.06,13.8,6.9,24.4,19.25,12.30,12.30,100,,54,3.5,,12,12.70,3.6
Boban Marjanovic,C,DAL,vs MIN,21st,117.50,3500,0,15.9,12.8,0.6,1.07,38.43,20.24,7.93,0,24.6,5.3,12.0,0.00,0.00,0.00,100,,38,0,,,,
Ryan Broekhoff,PF,DAL,vs MIN,27th,117.50,3500,0,13.3,6.1,0.8,0.97,35.28,32.18,6.65,0,13.5,2.0,6.3,0.00,0.00,0.00,100,,0,0,,,,
Naz Reid,PF,MIN,@ DAL,5th,112.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Antonius Cleveland,SG,DAL,vs MIN,27th,117.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nigel Williams-Goss,PG,UTA,vs LAL,3rd,107.25,3500,0,4.1,1.2,0.3,0.32,11.76,21.93,2.04,0,23.9,1.0,3.8,0.00,0.00,0.00,100,,0,0,,4,4.50,1.3
Juwan Morgan,PF,UTA,vs LAL,12th,107.25,3500,0,0,1.2,0.0,0.40,14.40,0.00,0.00,0,0.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
DeMarcus Cousins,C,LAL,@ UTA,28th,105.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,vs LAL,12th,107.25,3500,3.6,20.3,9.7,0.4,0.82,29.27,14.42,4.78,5.51,10.1,1.4,11.9,13.75,10.73,10.73,100,,51,3.1,,13,11.80,3.4
Georges Niang,PF,UTA,vs LAL,12th,107.25,3500,0,17.8,6.4,0.5,0.63,22.86,15.37,6.21,3.52,12.3,2.9,10.1,8.25,5.40,5.40,100,,3,1.5,,20,8.40,2.4
Emmanuel Mudiay,PG,UTA,vs LAL,3rd,107.25,3500,7.2,30.6,13.8,2.3,0.88,31.73,11.05,6.69,6.29,24.2,6.4,15.6,20.50,17.20,17.20,100,,52,4.9,,10,4.70,1.3
Quinn Cook,PG,LAL,@ UTA,23rd,105.25,3500,0,17.3,10.0,1.6,0.71,25.41,14.15,8.65,0,18.5,5.2,14.1,0.00,0.00,0.00,100,,14,0,,5,3.20,0.9
Jarrell Brantley,SF,UTA,vs LAL,12th,107.25,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,4,3.20,0.9
Kostas Antetokounmpo,PF,LAL,@ UTA,17th,105.25,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,vs LAL,2nd,107.25,3500,0,1,-0.5,0.0,-0.20,-7.20,6.00,0.50,0,7.3,0.0,2.5,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,vs LAL,3rd,107.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,@ UTA,17th,105.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dante Exum,PG,UTA,vs LAL,3rd,107.25,3500,5.3,14.9,4.8,0.6,0.66,23.65,19.82,2.74,7.57,15.4,1.8,7.3,13.75,9.42,9.42,100,,43,2.7,,13,1.20,0.3
Troy Daniels,SG,LAL,@ UTA,8th,105.25,3500,0.3,18.9,8.1,0.4,0.55,19.69,10.83,5.32,4.21,15.3,4.9,14.8,14.00,8.24,8.24,100,,34,2.4,,13,8.40,2.4
Zach Norvell Jr.,SG,LAL,@ UTA,23rd,105.25,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Alex Caruso,PG,LAL,@ UTA,23rd,105.25,3500,4.7,23.6,13.4,1.9,0.67,24.16,10.94,5.38,5.7,13.0,4.6,19.9,18.75,12.80,12.80,100,,60,3.7,,21,12.10,3.5
Jared Dudley,SF,LAL,@ UTA,17th,105.25,3500,0,9.9,4.3,0.8,0.58,20.75,17.50,4.93,0,4.4,0.8,7.4,0.00,0.00,0.00,100,,0,0,,5,6.00,1.7
Moses Brown,C,POR,vs SAC,20th,110.50,3500,0,4.9,6.9,0.0,1.47,53.49,22.01,2.45,0,30.0,2.3,4.7,0.00,0.00,0.00,100,,64,0,,,,
DaQuan Jeffries,SF,SAC,@ POR,25th,106.50,3500,0,4.7,2.4,0.5,0.44,15.38,9.40,2.35,0,2.4,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Hoard,SF,POR,vs SAC,4th,110.50,3500,0,2.3,5.1,0.5,1.02,36.36,16.20,1.15,0,8.8,1.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Caleb Swanigan,PF,SAC,@ POR,28th,106.50,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Mario Hezonja,SF,POR,vs SAC,14th,110.50,3500,0,16.4,13.1,1.1,0.74,26.36,12.25,8.21,0,14.2,4.5,17.8,0.00,0.00,0.00,100,,37,0,,,,
Anthony Tolliver,PF,POR,vs SAC,4th,110.50,3500,0,16.8,9.4,0.7,0.56,20.02,11.22,8.42,0,11.3,3.6,16.9,0.00,0.00,0.00,100,,10,0,,,,
Anfernee Simons,PG,POR,vs SAC,7th,110.50,3500,3.6,30.1,15.4,1.6,0.70,25.25,12.88,7.56,7.51,20.9,9.1,22.0,21.00,14.98,14.98,100,,51,4.3,,13,7.40,2.1
Justin James,SG,SAC,@ POR,25th,106.50,3500,1,30.7,9.6,0.8,0.72,25.88,28.55,8.49,14.87,17.9,4.1,13.3,18.75,13.73,13.73,100,,12,3.9,,8,6.90,2
Kyle Guy,SG,SAC,@ POR,25th,106.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Trevor Ariza,SF,SAC,@ POR,13th,106.50,3500,2.4,22.7,10.8,0.8,0.54,19.48,15.75,5.81,8.09,11.8,3.8,19.9,18.50,11.11,11.11,100,,46,3.2,,35,26.70,7.6
Zach Collins,PF,POR,vs SAC,4th,110.50,3500,0,5.3,16.8,2.0,0.59,21.10,0.95,2.67,0,13.6,6.3,28.7,0.00,0.00,0.00,100,,84,0,,,,
Harry Giles,PF,SAC,@ POR,28th,106.50,3500,0,8.1,7.1,0.7,0.97,35.22,21.89,4.07,0,25.0,3.6,7.3,0.00,0.00,0.00,100,,43,0,,,,
Wenyen Gabriel,PF,SAC,@ POR,25th,106.50,3500,0,11.3,5.6,0.4,0.81,29.32,19.84,5.67,0,24.0,2.3,6.9,0.00,0.00,0.00,100,,0,0,,,,
