Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Breshad Perriman,,,WR,5000,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.5,3.5,5.4,0.0,4.1,9,2.7,2.7,2.7,2.0,3.4,6.7,1.3,8.2,1.6
Rob Gronkowski,3,,TE,5000,TB,GB,27.3,GB by 0,-1%,-11%,-47%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.0,4.2,0.6,7.0,7,6.0,4.0,4.0,0.8,7.2,6.9,1.4,16.3,3.3
Allen Lazard,,O,WR,5000,GB,@TB,27.3,GB by 0,-4%,-51%,-5%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,8.5,5.7,5.7,0.0,0.7,14.9,0,15.2,15.2,15.2,6.5,23.9,0.0,0.0,0.0,0.0
Tyler Johnson,,,WR,5000,TB,GB,27.3,GB by 0,-1%,-11%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,0.0,10.2,2,4.1,4.1,4.1,-1.7,9.8,2.1,0.4,7.2,1.4
Frank Gore,0,,RB,5000,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,27%,0.0,0.0,0.0,0.0,0.0,12.3,12.8,13.5,2.0,3.2,1.0,1.0,1.5,0.2,2.2,24,4.6,4.5,4.5,2.6,6.4,7.6,1.5,9.0,1.8
Jalen Reagor,,O,WR,4900,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,0,6.1,6.1,6.1,6.0,6.1,0.0,0.0,0.0,0.0
Royce Freeman,,,RB,4900,DEN,@NE,17.5,NE by 10,-6%,-3%,-33%,0.0,0.0,0.0,0.0,0.0,2.7,2.3,8.0,0.3,3.3,1.3,1.3,2.5,0.8,9.8,18,2.9,2.6,2.6,1.3,3.9,7.4,1.5,3.5,0.7
Jordan Akins,,Q,TE,4900,HOU,@TEN,25.0,TEN by 3,3%,40%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.8,0.0,0.3,11.2,0,6.3,7.4,7.4,4.3,10.6,0.0,0.0,0.0,0.0
Dontrelle Inman,,,WR,4900,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.4,5.1,0.4,4.7,8,7.5,5.7,5.7,-1.1,12.4,6.0,1.2,7.0,1.4
John Hightower,,,WR,4900,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.7,3.0,5.1,0.2,3.8,9,3.6,2.2,2.2,0.2,4.3,5.8,1.2,5.5,1.1
Danny Amendola,0,,WR,4900,DET,@JAX,28.8,DET by 3,12%,15%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,5.3,6.1,0.3,8.4,10,4.0,5.7,5.7,1.9,9.5,6.5,1.3,4.1,0.8
Jack Doyle,,,TE,4900,IND,CIN,27.3,IND by 8,-8%,34%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,2.1,0.5,8.7,4,0.6,2.0,2.0,-1.0,5.0,4.4,0.9,8.4,1.7
Olamide Zaccheaus,,,WR,4900,ATL,@MIN,25.3,MIN by 4,9%,12%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.0,1.6,0.2,7.5,2,6.8,4.4,4.4,-0.7,9.5,1.5,0.3,0.0,0.0
Jeff Smith,2,,WR,4900,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.2,1.0,5.2,7,7.7,7.7,7.7,2.2,13.2,4.7,1.0,1.3,0.3
Braxton Berrios,,,WR,4900,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,13.0,4.3,4.2,2.9,0.4,5.9,5,5.2,6.1,6.1,-1.7,13.9,3.2,0.7,2.3,0.5
Isaiah Ford,,,WR,4900,MIA,NYJ,28.3,MIA by 9.5,7%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.7,5.4,5.1,0.4,6.4,8,4.2,5.2,5.2,1.4,9.0,6.1,1.2,0.0,0.0
Ke'Shawn Vaughn,,,RB,4900,TB,GB,27.3,GB by 0,-1%,-11%,19%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,0.7,1.3,2.0,2.0,2.4,0.7,4.5,7,3.0,3.0,3.0,-2.7,8.7,2.9,0.6,4.2,0.9
Matt Breida,0,,RB,4900,MIA,NYJ,28.3,MIA by 9.5,7%,8%,31%,0.0,0.0,0.0,0.0,0.0,5.0,5.4,6.0,0.8,3.7,1.3,1.2,1.7,0.0,12.0,12,4.4,3.9,3.9,1.3,6.6,5.4,1.1,3.2,0.7
Kenny Stills,,,WR,4800,HOU,@TEN,25.0,TEN by 3,3%,40%,-34%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8,3.2,0.0,7.4,5,5.9,4.1,4.1,-0.1,8.3,4.9,1.0,0.0,0.0
Willie Snead,,,WR,4800,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.6,3.0,0.6,9.0,5,1.5,4.5,4.5,-1.2,10.3,4.4,0.9,3.7,0.8
Logan Thomas,0,,TE,4800,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,-39%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,5.0,1.0,3.3,8,2.4,4.7,4.7,0.4,9.1,5.2,1.1,11.7,2.4
JJ Arcega-Whiteside,,,WR,4800,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,2.4,0.0,12.3,4,1.4,1.1,1.1,-1.1,3.2,2.3,0.5,8.0,1.7
Devin Duvernay,,,WR,4800,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,22%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,0.0,42.0,2.3,1.8,2.1,0.2,6.6,4,5.2,3.9,3.9,0.8,7.1,2.5,0.5,4.6,1.0
James Washington,2,,WR,4800,PIT,CLE,27.0,PIT by 3,19%,-27%,33%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,4.8,5.3,0.5,6.2,8,4.6,6.1,6.1,3.0,9.1,8.3,1.7,14.8,3.1
Alshon Jeffery,,Q,WR,4800,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Hall,,,WR,4800,DET,@JAX,28.8,DET by 3,12%,15%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.3,10.0,2,3.0,3.0,3.0,-1.2,7.2,1.3,0.3,1.2,0.3
John Ross,,,WR,4800,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,1.1,0.0,2.4,2,1.4,1.4,1.4,-0.6,3.3,0.6,0.1,0.0,0.0
Dion Lewis,,,RB,4800,NYG,WAS,22.8,NYG by 2.5,-9%,9%,1%,0.0,0.0,0.0,0.0,0.0,0.7,2.6,1.1,0.2,2.4,3.3,3.2,2.7,0.4,3.4,6,1.8,3.8,3.8,-1.7,9.4,2.5,0.5,1.5,0.3
Wayne Gallman,,,RB,4800,NYG,WAS,22.8,NYG by 2.5,-9%,9%,1%,0.0,0.0,0.0,0.0,0.0,5.0,3.8,5.3,0.3,5.1,1.7,1.5,1.4,0.3,3.5,11,3.4,3.1,3.1,1.9,4.2,4.0,0.8,0.0,0.0
Christian Blake,,,WR,4800,ATL,@MIN,25.3,MIN by 4,9%,12%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.3,0.0,9.4,2,2.1,1.2,1.2,-1.5,4.0,0.4,0.1,1.0,0.2
KJ Hamler,,Q,WR,4800,DEN,@NE,17.5,NE by 10,-6%,-3%,-8%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,3.5,4.0,4.0,0.0,0.3,6.5,0,3.8,3.8,3.8,0.2,7.5,0.0,0.0,0.0,0.0
Cameron Brate,0,,TE,4800,TB,GB,27.3,GB by 0,-1%,-11%,-47%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.6,3.6,0.2,5.9,6,4.6,2.7,2.7,-1.0,6.5,4.2,0.9,0.8,0.2
LeSean McCoy,,,RB,4800,TB,GB,27.3,GB by 0,-1%,-11%,19%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,1.7,0.0,-1.0,4.0,3.3,0.8,0.8,4.2,4,3.0,2.4,2.4,0.6,4.3,2.0,0.4,1.2,0.3
Trey Burton,2,,TE,4700,IND,CIN,27.3,IND by 8,-8%,34%,4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,8.2,8,4.2,4.2,4.2,1.9,6.5,7.0,1.5,19.9,4.2
J.J. Taylor,,,RB,4700,NE,DEN,27.5,NE by 10,3%,-8%,-47%,0.0,0.0,0.0,0.0,0.0,5.3,5.3,0.0,1.0,4.4,0.7,0.7,0.0,0.3,2.0,0,2.6,2.6,2.6,0.2,5.0,0.0,0.0,0.0,0.0
Dontrell Hilliard,,,RB,4700,CLE,@PIT,24.0,PIT by 3,-5%,-46%,-39%,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.2,1.0,3.8,0.5,0.5,0.5,0.0,2.0,3,1.3,1.3,1.3,-0.5,3.1,1.0,0.2,2.9,0.6
Auden Tate,,Q,WR,4700,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,0.0,0.5,9.3,0,2.5,1.9,1.9,0.3,3.5,0.0,0.0,0.0,0.0
Damion Ratley,,,WR,4700,NYG,WAS,22.8,NYG by 2.5,-9%,9%,-18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.0,0.0,0.8,6.3,0,2.8,1.7,1.7,-0.7,4.0,1.8,0.4,0.0,0.0
Collin Johnson,,,WR,4700,JAX,DET,25.8,DET by 3,-6%,44%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.3,0.8,4.7,4,3.8,2.6,2.6,-1.8,7.1,2.0,0.4,0.0,0.0
Anthony McFarland,,,RB,4700,PIT,CLE,27.0,PIT by 3,19%,-27%,-9%,0.0,0.0,0.0,0.0,0.0,4.5,4.5,3.8,0.0,5.3,1.0,1.0,1.4,0.0,3.5,8,3.0,3.0,3.0,-0.4,6.4,2.1,0.4,1.3,0.3
Adam Humphries,2,,WR,4700,TEN,HOU,28.0,TEN by 3,-9%,35%,6%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.0,0.0,6.7,6.7,6.4,1.0,6.8,10,9.0,9.0,9.0,5.3,12.8,8.0,1.7,15.4,3.3
Quintez Cephus,,,WR,4700,DET,@JAX,28.8,DET by 3,12%,15%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,0.0,0.5,7.5,0,2.3,3.2,3.2,-0.5,6.9,0.0,0.0,0.0,0.0
Michael Thomas,,,WR,4700,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,1.0,1.3,2.2,1.5,0.2,6.2,2,0.7,3.2,3.2,-1.4,7.8,1.4,0.3,1.5,0.3
DaeSean Hamilton,,,WR,4700,DEN,@NE,17.5,NE by 10,-6%,-3%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3,3.0,0.0,3.6,5,0.8,1.2,1.2,0.2,2.1,3.5,0.7,0.0,0.0
Reggie Bonnafon,,,RB,4700,CAR,CHI,23.0,CAR by 1,-7%,-5%,-5%,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.5,5.8,1.0,1.0,0.0,0.5,9.0,0,7.9,7.9,7.9,-1.0,16.7,0.0,0.0,0.0,0.0
Drew Sample,1,,TE,4700,CIN,@IND,19.3,IND by 8,-28%,-27%,-56%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.6,4.2,1.4,6.8,7,3.3,3.8,3.8,0.6,7.0,4.9,1.0,0.0,0.0
Cordarrelle Patterson,,,WR,4700,CHI,@CAR,22.0,CAR by 1,-11%,12%,-16%,0.0,0.0,0.0,0.0,0.0,3.3,4.2,4.1,0.2,3.3,1.7,1.6,1.9,0.2,7.3,10,2.8,3.2,3.2,1.1,5.3,4.8,1.0,1.4,0.3
Jakeem Grant,,,WR,4700,MIA,NYJ,28.3,MIA by 9.5,7%,8%,5%,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.3,0.0,8.5,2.7,2.6,3.1,0.0,6.8,5,3.4,3.0,3.0,0.5,5.5,3.8,0.8,6.8,1.4
Christopher Herndon IV,1,,TE,4700,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,-47%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,4.4,3.8,0.2,4.5,6,2.9,2.9,2.9,1.3,4.4,5.0,1.1,0.0,0.0
Tyler Ervin,,Q,RB,4700,GB,@TB,27.3,GB by 0,-4%,-51%,-9%,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.3,10.8,1.7,1.5,0.0,0.3,4.3,0,1.5,2.4,2.4,0.6,4.1,0.0,0.0,0.0,0.0
Jordan Howard,,,RB,4700,MIA,NYJ,28.3,MIA by 9.5,7%,8%,31%,0.0,0.0,0.0,0.0,0.0,3.3,4.5,0.0,2.0,0.8,0.3,0.3,0.0,0.0,-3.0,0,4.3,4.9,4.9,1.9,7.9,0.0,0.0,0.0,0.0
Steven Sims Jr.,,O,WR,4600,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,11%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,0.0,0.3,12.9,0,3.8,3.8,3.8,0.4,7.1,0.0,0.0,0.0,0.0
Deontay Burnett,,,WR,4600,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.5,4.8,1,1.7,1.7,1.7,-0.7,4.1,0.5,0.1,0.0,0.0
Ito Smith,,,RB,4600,ATL,@MIN,25.3,MIN by 4,9%,12%,7%,0.0,0.0,0.0,0.0,0.0,1.7,2.2,1.5,0.4,3.0,1.7,1.6,0.5,0.4,3.3,3,1.6,1.8,1.8,0.2,3.4,1.6,0.3,3.0,0.7
Miles Boykin,,,WR,4600,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,3.4,3.2,0.4,6.5,5,1.7,3.2,3.2,0.7,5.7,3.6,0.8,1.6,0.3
Giovani Bernard,,,RB,4600,CIN,@IND,19.3,IND by 8,-28%,-27%,-26%,0.0,0.0,0.0,0.0,0.0,0.7,0.8,2.0,0.2,7.3,1.7,3.4,2.9,0.8,6.0,8,3.3,3.9,3.9,1.4,6.4,2.6,0.6,10.3,2.2
Duke Johnson,0,,RB,4600,HOU,@TEN,25.0,TEN by 3,3%,40%,-26%,0.0,0.0,0.0,0.0,0.0,4.3,4.3,5.2,0.0,3.5,2.0,2.0,2.8,0.3,5.3,13,3.3,3.3,3.3,0.8,5.7,5.9,1.3,1.6,0.3
Brian Hill,,,RB,4600,ATL,@MIN,25.3,MIN by 4,9%,12%,7%,0.0,0.0,0.0,0.0,0.0,6.3,5.0,6.1,0.4,5.3,2.3,2.2,1.4,0.2,6.3,11,8.1,6.1,6.1,1.3,11.0,5.2,1.1,2.4,0.5
C.J. Board,,D,WR,4600,NYG,WAS,22.8,NYG by 2.5,-9%,9%,-18%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,3.0,1.0,1.6,2.0,0.0,7.3,3,0.6,1.8,1.8,-0.1,3.7,3.0,0.7,1.3,0.3
Chris Thompson,,,RB,4600,JAX,DET,25.8,DET by 3,-6%,44%,15%,0.0,0.0,0.0,0.0,0.0,1.3,1.2,1.7,0.2,2.8,3.0,3.0,2.7,0.6,6.4,7,4.0,4.8,4.8,0.7,8.8,4.6,1.0,3.0,0.7
Ian Thomas,0,,TE,4600,CAR,CHI,23.0,CAR by 1,-7%,-5%,23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.0,3.7,0.4,3.0,6,3.0,2.3,2.3,-0.8,5.4,4.5,1.0,1.4,0.3
Jesse James,,,TE,4600,DET,@JAX,28.8,DET by 3,12%,15%,34%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,2.3,0.8,9.8,4,4.6,3.5,3.5,-1.4,8.3,3.2,0.7,0.8,0.2
Boston Scott,,,RB,4600,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-19%,0.0,0.0,0.0,0.0,0.0,2.0,3.8,3.5,0.4,3.3,0.3,1.2,1.5,0.0,7.2,8,0.3,2.6,2.6,-0.6,5.8,3.2,0.7,1.9,0.4
Javon Wims,,,WR,4600,CHI,@CAR,22.0,CAR by 1,-11%,12%,-16%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.2,0.2,3.6,2,0.0,1.9,1.9,-1.0,4.8,0.8,0.2,0.0,0.0
Jordan Wilkins,,,RB,4600,IND,CIN,27.3,IND by 8,-8%,34%,7%,0.0,0.0,0.0,0.0,0.0,6.3,5.6,4.1,1.0,3.4,0.7,0.4,0.3,0.0,11.0,7,2.9,2.5,2.5,0.2,4.9,3.0,0.7,-0.1,-0.0
Antonio Gandy-Golden,,Q,WR,4600,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,11%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.0,22.0,0.7,0.8,2.1,0.0,1.0,4,0.7,0.8,0.8,-0.3,1.8,2.0,0.4,0.0,0.0
Brandon Powell,,,WR,4600,ATL,@MIN,25.3,MIN by 4,9%,12%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,0.5,0.2,5.4,1,1.4,0.8,0.8,-1.0,2.7,0.5,0.1,0.0,0.0
Benny Snell,,,RB,4600,PIT,CLE,27.0,PIT by 3,19%,-27%,-9%,0.0,0.0,0.0,0.0,0.0,5.7,9.0,5.1,0.8,4.1,0.3,0.5,0.4,0.0,-2.0,9,0.5,3.2,3.2,-2.3,8.8,2.3,0.5,8.6,1.9
Gus Edwards,,,RB,4600,BAL,@PHI,27.5,BAL by 7.5,-3%,-4%,-5%,0.0,0.0,0.0,0.0,0.0,6.7,6.8,7.2,0.2,5.6,1.0,0.6,0.5,0.0,0.0,12,3.4,3.8,3.8,1.7,6.0,4.4,1.0,8.6,1.9
Alex Erickson,,,WR,4600,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,7.0,0.3,0.2,0.7,0.0,9.0,1,0.7,0.4,0.4,-0.5,1.4,0.5,0.1,0.0,0.0
Marcedes Lewis,,,TE,4600,GB,@TB,27.3,GB by 0,-4%,-51%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,0.7,7.3,2,3.1,3.1,3.1,-1.5,7.6,1.7,0.4,0.0,0.0
Reggie Begelton,,,WR,4600,GB,@TB,27.3,GB by 0,-4%,-51%,-5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Cager,,,WR,4600,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.5,5.8,0,2.3,2.3,2.3,-0.9,5.4,0.0,0.0,0.0,0.0
Justin Watson,,,WR,4600,TB,GB,27.3,GB by 0,-1%,-11%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,1.2,0.0,8.5,2,4.3,4.3,4.3,1.5,7.1,2.1,0.5,0.0,0.0
Lamical Perine,0,,RB,4600,NYJ,@MIA,18.8,MIA by 9.5,2%,6%,27%,0.0,0.0,0.0,0.0,0.0,4.0,3.8,6.5,0.0,3.7,0.7,0.5,1.0,0.0,-0.5,12,1.6,1.6,1.6,0.3,3.0,4.6,1.0,4.6,1.0
Nick Westbrook,,,WR,4500,TEN,HOU,28.0,TEN by 3,-9%,35%,6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3.8,0.8,2.0,0.4
Saquon Barkley,,O,RB,4500,NYG,WAS,22.8,NYG by 2.5,-9%,9%,1%,0.0,0.0,0.0,0.0,0.0,9.5,9.5,0.0,1.5,1.8,4.5,4.5,0.0,1.0,6.7,0,6.2,6.2,6.2,1.4,11.0,0.0,0.0,0.0,0.0
Adrian Killins,,,RB,4500,PHI,BAL,20.0,BAL by 7.5,-3%,-22%,-19%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-12.0,1.0,1.0,0.0,0.0,2.0,0,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0
Michael Walker,,,WR,4500,JAX,DET,25.8,DET by 3,-6%,44%,-6%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keke Coutee,,,WR,4500,HOU,@TEN,25.0,TEN by 3,3%,40%,-34%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.5,0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
Dan Chisena,,,WR,4500,MIN,ATL,29.3,MIN by 4,35%,-7%,20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
Gunner Olszewski,,,WR,4500,NE,DEN,27.5,NE by 10,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,0.0,11.0,1,1.6,1.6,1.6,1.6,1.6,0.4,0.1,0.0,0.0
Javon Leake,,,RB,4500,NYG,WAS,22.8,NYG by 2.5,-9%,9%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trenton Cannon,,,RB,4500,CAR,CHI,23.0,CAR by 1,-7%,-5%,-5%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,2.6,0.0,-0.5,0.0,0.0,0.8,0.0,0.0,6,0.0,0.0,0.0,-0.1,0.0,2.4,0.5,3.7,0.8
Tom Kennedy,,,WR,4500,DET,@JAX,28.8,DET by 3,12%,15%,7%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Stewart Jr.,,,WR,4500,CAR,CHI,23.0,CAR by 1,-7%,-5%,-21%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryquell Armstead,,O,RB,4500,JAX,DET,25.8,DET by 3,-6%,44%,15%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scotty Washington,,,WR,4500,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KhaDarel Hodge,,O,WR,4500,CLE,@PIT,24.0,PIT by 3,-5%,-46%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.5,0,2.2,2.2,2.2,-0.3,4.7,0.0,0.0,0.0,0.0
Karan Higdon,,,RB,4500,HOU,@TEN,25.0,TEN by 3,3%,40%,-26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DaMarkus Lodge,,,WR,4500,CIN,@IND,19.3,IND by 8,-28%,-27%,-8%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Wright,,Q,WR,4500,WAS,@NYG,20.3,NYG by 2.5,-7%,-7%,11%,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,7.5,4.0,4.0,3.7,0.3,3.9,8,3.6,3.6,3.6,1.2,6.0,4.7,1.0,4.6,1.0
Isaiah Zuber,,,WR,4500,NE,DEN,27.5,NE by 10,3%,-8%,-2%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0,1.1,1.1,1.1,0.7,1.4,0.2,0.0,2.1,0.5
De'Michael Harris,,,WR,4500,IND,CIN,27.3,IND by 8,-8%,34%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.0
