Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
B.J. Johnson,SF,ORL,@ DAL,21st,100.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nigel Williams-Goss,PG,UTA,vs PHI,15th,105.50,3500,0,2.5,0.3,0.5,0.10,3.00,23.40,1.25,0,28.4,0.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
Norvel Pelle,PF,PHI,@ UTA,27th,103.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,vs PHI,11th,105.50,3500,0,11.6,9.3,0.2,0.78,27.85,17.23,5.79,0,11.0,1.7,12.0,0.00,0.00,0.00,100,,38,0,,,,
Georges Niang,PF,UTA,vs PHI,11th,105.50,3500,0,20.9,5.5,0.5,0.58,20.78,12.05,6.18,3.6,10.3,2.5,9.5,10.75,8.58,8.58,100,,0,2.5,,11,3.40,1
Zhaire Smith,SG,PHI,@ UTA,11th,103.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jonah Bolden,PF,PHI,@ UTA,11th,103.50,3500,0,0,5.0,0.0,2.50,90.00,0.00,0.00,0,19.0,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Shake Milton,PG,PHI,@ UTA,11th,103.50,3500,0,9.7,7.3,1.0,0.84,30.32,14.23,4.86,0,18.8,4.0,8.7,0.00,0.00,0.00,100,,33,0,,,,
Stanton Kidd,PF,UTA,vs PHI,11th,105.50,3500,0,1.3,0.6,0.3,0.14,5.26,4.68,0.63,0,11.9,1.0,4.3,0.00,0.00,0.00,100,,0,0,,,,
Jarrell Brantley,SF,UTA,vs PHI,11th,105.50,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,vs PHI,24th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,vs PHI,15th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Marial Shayok,SG,PHI,@ UTA,21st,103.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Raulzinho Neto,PG,PHI,@ UTA,11th,103.50,3500,2.3,17.9,5.0,1.2,0.93,33.33,26.15,4.46,7.45,15.7,1.8,5.4,10.25,8.97,8.97,100,,11,2.6,,30,25.60,7.3
Tony Bradley,C,UTA,vs PHI,11th,105.50,3500,4.8,29.4,7.7,0.0,1.22,44.35,20.93,7.03,6.83,18.3,2.0,6.3,11.75,15.37,15.37,100,,9,4.4,,12,14.60,4.2
Patrick Patterson,PF,LAC,vs MIL,25th,111.00,3500,6.4,30.2,12.8,1.4,0.56,20.33,8.62,6.80,6.64,10.7,5.1,22.7,27.75,16.60,16.60,100,,47,4.7,Y,13,7.00,2
Johnathan Motley,PF,LAC,vs MIL,25th,111.00,3500,0,0,5.2,2.0,1.30,46.80,0.00,0.00,0,32.7,1.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Kyle Korver,SG,MIL,@ LAC,22nd,117.00,3500,5.1,18.8,10.6,0.2,0.64,23.16,8.82,3.91,3.61,17.3,5.7,16.5,14.75,10.98,10.98,100,,63,3.1,,16,15.20,4.3
Robin Lopez,C,MIL,@ LAC,21st,117.00,3500,6.7,20.8,9.5,0.9,0.62,22.07,8.61,4.05,3.53,13.6,3.4,15.4,14.75,12.74,12.74,100,,57,3.6,,14,12.60,3.6
Dragan Bender,PF,MIL,@ LAC,21st,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jerome Robinson,PG,LAC,vs MIL,11th,111.00,3500,0,12.8,5.4,1.0,0.68,24.45,19.92,4.45,3.04,20.4,3.3,8.0,5.50,3.87,3.87,100,,18,1.1,,14,5.70,1.6
Terance Mann,SG,LAC,vs MIL,13th,111.00,3500,0,15.5,6.2,1.7,1.24,44.40,24.82,7.74,0,20.2,1.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Thanasis Antetokounmpo,SF,MIL,@ LAC,20th,117.00,3500,0,0,5.9,1.0,0.98,35.40,0.00,0.00,0,14.0,2.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
Mfiondu Kabengele,SF,LAC,vs MIL,25th,111.00,3500,0,6.8,2.4,0.0,1.20,43.20,30.55,3.39,0,18.7,0.7,2.0,0.00,0.00,0.00,100,,0,0,,,,
Sterling Brown,SG,MIL,@ LAC,22nd,117.00,3500,0,16.9,10.1,0.5,0.92,33.05,10.63,8.45,0,13.4,3.0,11.0,0.00,0.00,0.00,100,,16,0,,,,
Rodney McGruder,SG,LAC,vs MIL,11th,111.00,3500,5.5,17.5,3.0,0.0,0.24,8.76,10.51,3.43,4.67,3.6,1.3,12.3,16.00,10.63,10.63,100,,0,3,,12,2.90,0.8
Amir Coffey,PF,LAC,vs MIL,13th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cameron Reynolds,SG,MIL,@ LAC,20th,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
D.J. Wilson,PF,MIL,@ LAC,21st,117.00,3500,0,5.8,3.9,0.7,0.78,28.32,17.03,2.90,0,21.4,2.3,5.0,0.00,0.00,0.00,100,,26,0,,,,
Frank Mason III,PG,MIL,@ LAC,22nd,117.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
